66,26,-1.0
59,12,-1.0
16,16,1.0
12,22,-1.0
3,27,-1.0
29,12,-1.0
5,21,-1.0
48,30,-1.0
59,8,-1.0
67,19,-1.0
17,17,-1.0
18,28,1.0
15,1,1.0
34,21,-1.0
25,30,-1.0
0,2,-1.0
0,6,-1.0
53,18,1.0
59,31,-1.0
37,5,1.0
49,12,1.0
29,8,-1.0
59,28,-1.0
3,14,-1.0
70,5,-1.0
3,15,-1.0
3,16,-1.0
3,18,-1.0
51,0,1.0
29,31,-1.0
36,1,-1.0
50,24,-1.0
3,17,-1.0
25,28,-1.0
60,25,1.0
29,3,-1.0
9,3,-1.0
0,20,-1.0
43,27,1.0
41,30,-1.0
11,6,-1.0
3,11,-1.0
7,29,-1.0
1,14,1.0
59,26,-1.0
72,20,1.0
44,31,-1.0
38,29,1.0
42,23,1.0
20,19,-1.0
48,20,-1.0
33,18,-1.0
3,0,-1.0
46,6,-1.0
28,13,-1.0
54,9,1.0
22,15,-1.0
63,8,1.0
3,23,-1.0
26,29,-1.0
44,12,-1.0
73,10,-1.0
30,14,-1.0
11,7,-1.0
45,7,1.0
66,9,-1.0
3,25,-1.0
41,20,-1.0
65,0,-1.0
68,6,1.0
69,7,-1.0
3,9,-1.0
66,20,-1.0
9,12,-1.0
11,30,-1.0
24,21,1.0
39,16,-1.0
3,5,-1.0
29,26,-1.0
9,8,-1.0
47,10,1.0
6,22,1.0
44,3,-1.0
38,1,-1.0
52,4,-1.0
62,24,1.0
58,30,1.0
23,3,1.0
9,31,-1.0
69,12,-1.0
29,28,-1.0
2,15,1.0
21,4,1.0
27,4,-1.0
19,3,-1.0
3,13,-1.0
32,27,-1.0
44,8,-1.0
10,21,1.0
56,25,-1.0
44,26,-1.0
3,10,-1.0
61,11,-1.0
0,7,-1.0
14,23,-1.0
3,22,-1.0
9,26,-1.0
71,8,-1.0
57,31,1.0
55,11,1.0
31,26,1.0
44,28,-1.0
13,2,1.0
8,19,1.0
3,24,-1.0
64,31,-1.0
35,2,-1.0
40,17,1.0
11,20,-1.0
59,3,-1.0
0,30,-1.0
4,13,1.0
9,28,-1.0
11,2,-1.0
