35,61,1.0
61,15,1.0
50,32,1.0
112,49,1.0
33,11,1.0
68,1,-1.0
34,26,1.0
38,63,1.0
14,29,-1.0
40,28,1.0
55,52,1.0
117,63,-1.0
53,37,-1.0
50,12,-1.0
30,49,-1.0
125,59,1.0
108,2,1.0
37,48,-1.0
22,60,-1.0
117,40,-1.0
112,39,-1.0
55,6,-1.0
50,43,1.0
91,15,1.0
27,41,-1.0
20,18,1.0
121,33,1.0
40,5,1.0
112,25,-1.0
122,42,1.0
17,49,-1.0
110,42,-1.0
88,38,-1.0
50,37,-1.0
10,20,1.0
15,26,-1.0
18,5,1.0
118,51,1.0
4,4,-1.0
40,27,1.0
50,16,1.0
112,3,-1.0
45,12,1.0
112,34,-1.0
112,12,1.0
40,55,1.0
40,58,1.0
3,37,1.0
43,50,1.0
53,9,-1.0
13,39,-1.0
124,0,-1.0
12,9,-1.0
40,33,1.0
13,25,-1.0
109,45,-1.0
50,35,1.0
117,11,-1.0
7,13,-1.0
40,14,1.0
8,15,-1.0
84,63,-1.0
87,16,1.0
18,33,1.0
107,46,-1.0
97,44,1.0
13,57,-1.0
104,20,1.0
101,6,-1.0
78,22,-1.0
81,4,1.0
31,47,1.0
66,16,-1.0
103,42,1.0
20,60,1.0
86,8,1.0
36,40,1.0
49,56,1.0
28,7,-1.0
53,49,-1.0
51,24,1.0
80,31,1.0
69,58,1.0
115,50,-1.0
112,0,-1.0
76,33,-1.0
35,1,1.0
66,35,-1.0
58,26,1.0
123,8,-1.0
106,3,1.0
54,10,-1.0
10,48,1.0
0,52,1.0
40,56,1.0
29,41,1.0
18,50,1.0
13,5,-1.0
56,11,-1.0
3,12,1.0
82,24,-1.0
123,5,1.0
61,43,1.0
112,52,-1.0
35,32,-1.0
30,34,1.0
40,46,1.0
50,49,-1.0
68,61,1.0
111,54,1.0
40,22,1.0
80,45,-1.0
109,31,-1.0
112,7,-1.0
40,39,1.0
18,28,1.0
12,34,-1.0
82,4,-1.0
112,17,-1.0
51,4,1.0
70,21,1.0
124,30,1.0
116,39,-1.0
117,48,1.0
3,49,1.0
40,25,1.0
13,55,-1.0
50,6,1.0
54,9,1.0
18,56,1.0
13,33,-1.0
83,32,-1.0
5,51,1.0
104,48,1.0
47,18,-1.0
27,2,-1.0
21,3,1.0
74,55,-1.0
77,26,-1.0
3,44,1.0
6,1,-1.0
38,11,1.0
50,34,1.0
11,19,-1.0
21,57,-1.0
112,5,-1.0
57,60,1.0
112,56,-1.0
64,18,-1.0
1,13,1.0
122,40,1.0
19,0,1.0
13,50,-1.0
106,53,1.0
17,12,-1.0
18,27,1.0
85,45,1.0
120,18,1.0
96,31,1.0
13,28,-1.0
89,23,-1.0
50,15,1.0
113,47,-1.0
50,9,-1.0
8,43,-1.0
112,33,-1.0
17,9,-1.0
33,59,1.0
13,56,-1.0
92,53,-1.0
112,10,-1.0
33,20,-1.0
86,28,-1.0
48,6,1.0
20,58,-1.0
123,28,1.0
62,2,1.0
42,51,-1.0
6,61,1.0
48,54,-1.0
72,2,-1.0
69,14,-1.0
60,42,-1.0
79,23,1.0
56,59,-1.0
6,62,-1.0
52,56,-1.0
14,41,-1.0
45,7,1.0
67,6,1.0
97,47,-1.0
28,37,1.0
107,22,1.0
113,38,-1.0
50,52,1.0
112,9,1.0
41,32,1.0
0,35,1.0
13,58,-1.0
68,61,-1.0
53,12,-1.0
112,35,-1.0
112,50,-1.0
114,51,-1.0
13,6,-1.0
51,38,1.0
17,44,-1.0
50,7,1.0
105,49,1.0
13,14,-1.0
86,16,-1.0
5,26,-1.0
2,1,1.0
51,35,-1.0
115,27,-1.0
112,28,-1.0
60,40,-1.0
73,20,-1.0
74,57,1.0
44,13,1.0
98,36,-1.0
40,57,1.0
29,29,1.0
18,39,1.0
66,52,-1.0
105,10,1.0
59,21,-1.0
106,6,1.0
78,6,1.0
18,25,1.0
12,37,-1.0
9,43,1.0
19,13,-1.0
39,15,-1.0
33,48,-1.0
94,23,-1.0
112,60,-1.0
94,46,1.0
112,30,-1.0
102,39,1.0
112,44,1.0
22,54,1.0
112,6,-1.0
43,27,1.0
24,3,-1.0
46,38,1.0
26,0,1.0
114,26,1.0
80,1,1.0
0,16,1.0
27,44,-1.0
16,36,1.0
3,9,1.0
112,27,-1.0
75,17,1.0
65,23,1.0
53,44,-1.0
95,62,1.0
23,25,1.0
119,20,1.0
39,53,1.0
13,22,-1.0
17,37,-1.0
86,29,-1.0
86,5,-1.0
50,10,1.0
93,29,1.0
67,30,1.0
13,46,-1.0
31,30,-1.0
71,25,-1.0
6,31,-1.0
25,41,1.0
24,55,1.0
100,17,-1.0
112,47,1.0
51,53,-1.0
13,27,-1.0
51,43,-1.0
50,44,-1.0
30,19,1.0
39,52,-1.0
30,12,-1.0
32,61,-1.0
86,54,-1.0
90,14,1.0
63,35,1.0
117,59,-1.0
40,50,1.0
112,37,1.0
99,17,1.0
