156,521,1.0
42,382,-1.0
551,91,-1.0
1066,496,-1.0
81,35,1.0
105,107,-1.0
891,353,-1.0
455,29,1.0
450,254,-1.0
504,471,-1.0
94,521,1.0
1052,548,-1.0
147,138,-1.0
155,720,1.0
1212,560,-1.0
335,63,1.0
254,227,1.0
129,710,-1.0
1426,160,-1.0
1190,246,1.0
751,100,-1.0
604,409,-1.0
1067,47,-1.0
1430,388,1.0
879,701,1.0
272,12,-1.0
475,463,-1.0
1047,407,1.0
447,16,1.0
562,218,1.0
1346,323,-1.0
1034,493,-1.0
216,169,-1.0
1023,253,-1.0
541,462,1.0
582,40,1.0
1450,96,-1.0
551,492,-1.0
1351,120,-1.0
1153,573,1.0
58,278,1.0
478,592,-1.0
1259,566,1.0
798,339,1.0
599,254,-1.0
1172,232,-1.0
1322,569,1.0
359,282,-1.0
1287,612,-1.0
1149,435,1.0
425,244,1.0
53,509,-1.0
216,654,-1.0
741,175,-1.0
1255,608,-1.0
1450,247,-1.0
435,676,-1.0
1052,583,-1.0
1314,155,-1.0
551,303,1.0
142,130,1.0
1300,359,1.0
43,497,-1.0
141,130,-1.0
1406,221,-1.0
1406,337,-1.0
1416,417,-1.0
526,451,-1.0
1179,594,1.0
1328,558,-1.0
1082,78,-1.0
891,584,-1.0
909,106,-1.0
247,702,-1.0
216,618,-1.0
551,214,-1.0
255,395,-1.0
1380,30,1.0
63,271,1.0
5,649,1.0
1156,340,1.0
234,474,-1.0
1012,356,-1.0
124,86,-1.0
391,515,1.0
807,606,-1.0
927,395,-1.0
1436,197,-1.0
256,735,1.0
1174,0,-1.0
996,45,-1.0
1325,607,-1.0
287,227,1.0
227,50,1.0
914,70,1.0
1341,44,1.0
958,625,-1.0
693,325,-1.0
605,521,1.0
29,132,1.0
909,559,-1.0
1314,350,-1.0
301,316,-1.0
671,22,-1.0
823,87,1.0
1213,561,-1.0
1079,336,1.0
222,5,-1.0
871,386,1.0
716,667,1.0
376,95,-1.0
1144,252,-1.0
1070,400,1.0
252,635,-1.0
165,367,1.0
1279,676,1.0
275,4,1.0
478,156,-1.0
164,410,1.0
13,398,-1.0
131,276,-1.0
381,641,-1.0
1069,580,-1.0
392,35,-1.0
97,177,-1.0
749,230,1.0
452,273,-1.0
891,547,-1.0
43,717,-1.0
657,166,1.0
1287,257,1.0
504,637,-1.0
1389,406,-1.0
648,672,-1.0
607,106,1.0
1298,20,-1.0
1109,100,-1.0
110,393,-1.0
216,559,-1.0
638,656,-1.0
289,674,-1.0
1073,123,-1.0
1461,55,1.0
1416,50,1.0
1268,486,-1.0
396,684,-1.0
724,445,1.0
304,256,1.0
909,424,-1.0
1267,287,-1.0
1243,692,1.0
89,307,-1.0
488,736,1.0
1149,152,-1.0
229,214,-1.0
1053,291,-1.0
909,386,-1.0
165,175,1.0
805,285,-1.0
433,725,-1.0
92,338,1.0
728,203,1.0
551,71,-1.0
289,447,1.0
604,62,1.0
158,193,1.0
349,529,-1.0
35,545,1.0
909,474,-1.0
582,584,1.0
1130,604,-1.0
23,680,-1.0
370,33,1.0
987,341,-1.0
310,74,-1.0
1052,255,-1.0
746,698,-1.0
903,468,-1.0
378,486,1.0
202,731,-1.0
216,516,-1.0
900,186,-1.0
936,161,1.0
212,419,-1.0
1381,458,-1.0
758,334,-1.0
790,272,-1.0
1200,37,-1.0
1363,11,-1.0
963,589,-1.0
504,677,-1.0
796,257,1.0
404,229,1.0
940,169,1.0
982,160,1.0
830,32,-1.0
909,388,-1.0
432,353,-1.0
805,682,-1.0
1453,441,-1.0
216,424,-1.0
1314,34,-1.0
732,284,-1.0
1098,56,-1.0
263,107,-1.0
125,396,-1.0
386,176,1.0
207,276,-1.0
417,219,-1.0
650,270,-1.0
1360,474,1.0
1238,475,-1.0
95,504,1.0
603,550,-1.0
1168,376,-1.0
394,127,-1.0
199,628,1.0
996,732,-1.0
196,454,1.0
103,540,1.0
1314,241,-1.0
1314,572,-1.0
272,585,-1.0
1065,334,-1.0
920,600,1.0
76,344,-1.0
937,444,1.0
504,51,-1.0
1450,361,-1.0
846,276,-1.0
413,298,1.0
79,510,-1.0
624,547,1.0
1255,22,1.0
794,485,-1.0
1150,694,-1.0
736,82,1.0
519,246,-1.0
582,600,1.0
835,546,1.0
415,395,-1.0
854,599,-1.0
891,151,-1.0
794,178,-1.0
1409,206,-1.0
421,179,-1.0
178,70,-1.0
1111,352,-1.0
905,718,1.0
467,210,-1.0
843,110,1.0
691,223,-1.0
944,43,-1.0
1294,104,-1.0
1332,561,-1.0
1232,448,-1.0
1200,565,-1.0
661,373,-1.0
787,373,1.0
145,160,1.0
173,401,1.0
478,59,-1.0
1407,411,-1.0
473,358,1.0
1055,416,-1.0
554,473,1.0
1436,490,-1.0
407,255,-1.0
627,478,1.0
367,691,1.0
1104,464,1.0
1233,143,1.0
150,640,1.0
1247,396,1.0
233,73,-1.0
1109,37,1.0
1461,148,-1.0
287,666,-1.0
504,432,-1.0
1414,262,-1.0
1372,230,1.0
900,579,-1.0
280,549,-1.0
12,305,-1.0
690,563,1.0
452,506,1.0
222,534,-1.0
582,218,1.0
482,351,-1.0
1314,412,-1.0
1406,588,-1.0
1165,652,-1.0
1406,147,-1.0
555,32,-1.0
430,43,1.0
504,536,-1.0
909,248,-1.0
1454,679,1.0
1073,413,-1.0
808,496,1.0
964,619,-1.0
483,51,-1.0
629,99,-1.0
546,524,-1.0
841,276,-1.0
85,512,-1.0
940,200,1.0
355,367,1.0
1382,266,1.0
1208,557,-1.0
516,363,1.0
42,351,1.0
460,311,1.0
478,723,-1.0
450,420,1.0
1222,511,-1.0
975,572,-1.0
675,670,1.0
940,559,1.0
64,269,1.0
563,6,-1.0
974,221,1.0
1350,708,-1.0
374,378,1.0
756,666,-1.0
127,521,1.0
111,629,-1.0
144,551,-1.0
43,621,-1.0
608,279,1.0
406,666,1.0
743,210,1.0
282,201,-1.0
1035,436,-1.0
1143,81,-1.0
775,682,-1.0
478,636,-1.0
672,202,1.0
13,380,-1.0
620,97,1.0
423,393,1.0
909,459,-1.0
900,33,-1.0
308,88,1.0
538,536,-1.0
758,107,-1.0
1384,353,1.0
17,360,1.0
977,521,1.0
216,374,-1.0
33,598,-1.0
189,521,1.0
379,182,-1.0
210,644,-1.0
1083,689,-1.0
1062,730,1.0
925,727,1.0
689,657,1.0
504,654,-1.0
1140,150,-1.0
687,641,1.0
799,13,-1.0
106,565,1.0
1456,118,1.0
940,288,1.0
138,700,-1.0
54,720,-1.0
790,64,1.0
582,151,1.0
341,61,-1.0
673,293,-1.0
779,147,1.0
834,141,-1.0
964,345,-1.0
1052,503,1.0
1240,100,1.0
1317,708,1.0
288,167,-1.0
40,282,1.0
12,177,-1.0
551,264,-1.0
756,159,-1.0
847,493,-1.0
805,352,-1.0
750,683,1.0
1347,97,-1.0
851,331,-1.0
176,614,1.0
912,122,-1.0
463,351,-1.0
912,219,-1.0
222,487,-1.0
33,104,-1.0
1314,348,-1.0
348,401,-1.0
1138,648,-1.0
261,544,1.0
1229,530,1.0
796,674,-1.0
551,99,-1.0
951,107,-1.0
1231,383,-1.0
689,588,1.0
1124,126,-1.0
196,164,1.0
99,115,-1.0
108,576,-1.0
568,276,-1.0
1098,338,-1.0
1434,580,1.0
703,18,1.0
153,605,1.0
1231,226,1.0
216,452,-1.0
511,578,1.0
327,665,1.0
216,200,-1.0
209,686,-1.0
1018,707,-1.0
721,77,-1.0
940,545,1.0
1278,310,1.0
551,456,-1.0
818,554,-1.0
229,430,-1.0
604,558,-1.0
467,513,-1.0
377,731,-1.0
1262,177,1.0
504,27,-1.0
980,8,1.0
196,69,1.0
940,490,1.0
1133,583,-1.0
29,596,-1.0
504,649,-1.0
474,193,-1.0
833,623,-1.0
1021,422,-1.0
753,554,1.0
1159,601,-1.0
662,670,-1.0
32,1,-1.0
310,87,-1.0
420,66,1.0
504,311,-1.0
1139,12,-1.0
992,456,-1.0
877,78,1.0
1451,41,1.0
771,135,1.0
998,611,-1.0
73,501,-1.0
809,265,-1.0
1327,703,1.0
391,219,1.0
881,356,1.0
1193,88,-1.0
416,204,1.0
254,282,1.0
982,499,1.0
859,302,-1.0
750,16,-1.0
891,550,-1.0
720,376,-1.0
504,244,-1.0
96,330,1.0
104,385,1.0
195,533,-1.0
1314,545,-1.0
81,190,-1.0
83,254,1.0
141,541,-1.0
1245,446,-1.0
470,107,-1.0
504,251,-1.0
1426,11,-1.0
261,308,-1.0
645,274,1.0
839,423,-1.0
1399,601,1.0
60,598,1.0
1264,66,-1.0
551,129,-1.0
1027,162,-1.0
761,122,1.0
865,351,-1.0
954,382,-1.0
900,223,-1.0
804,324,1.0
1034,485,-1.0
1038,434,-1.0
373,576,1.0
551,606,-1.0
551,407,-1.0
909,688,-1.0
1450,533,-1.0
551,270,-1.0
1164,427,1.0
1238,472,1.0
326,608,1.0
1264,149,1.0
960,164,-1.0
198,362,-1.0
414,584,1.0
1450,543,-1.0
1178,181,-1.0
126,449,-1.0
604,463,-1.0
1165,171,1.0
832,719,-1.0
1189,27,-1.0
900,729,-1.0
102,194,-1.0
602,521,1.0
196,210,1.0
1240,87,-1.0
718,568,-1.0
607,614,-1.0
2,334,-1.0
795,612,1.0
371,626,1.0
871,248,1.0
1326,588,1.0
264,116,-1.0
1343,666,-1.0
940,248,1.0
1207,306,1.0
699,463,1.0
207,107,-1.0
1426,170,-1.0
380,114,-1.0
507,276,-1.0
116,292,-1.0
1392,96,-1.0
582,680,1.0
166,235,1.0
126,160,-1.0
1212,387,-1.0
639,334,-1.0
319,314,1.0
216,475,-1.0
1354,361,-1.0
1374,695,-1.0
770,731,-1.0
382,642,-1.0
1442,421,-1.0
551,144,-1.0
149,615,1.0
551,132,-1.0
1042,307,-1.0
405,525,1.0
365,392,1.0
287,282,1.0
339,361,-1.0
993,437,-1.0
1131,669,1.0
649,178,1.0
1060,566,-1.0
909,709,1.0
566,80,-1.0
1271,276,1.0
980,290,-1.0
940,194,1.0
891,411,-1.0
1441,362,1.0
43,300,-1.0
73,630,1.0
457,390,1.0
822,98,1.0
976,518,1.0
615,52,1.0
69,468,-1.0
551,691,-1.0
114,144,-1.0
735,11,1.0
163,49,-1.0
1406,500,-1.0
465,269,1.0
1028,138,1.0
1436,79,-1.0
531,217,1.0
827,179,-1.0
29,88,-1.0
334,334,1.0
363,295,-1.0
1314,508,-1.0
1305,31,-1.0
168,400,-1.0
1404,555,-1.0
33,282,1.0
553,168,1.0
1093,465,-1.0
1334,168,-1.0
1452,268,-1.0
832,523,1.0
467,222,-1.0
1391,645,-1.0
576,150,1.0
331,259,-1.0
756,282,1.0
430,730,1.0
1284,589,1.0
801,281,-1.0
1011,206,-1.0
126,235,-1.0
811,677,-1.0
1386,334,-1.0
1251,680,1.0
1181,28,1.0
1118,539,1.0
582,638,1.0
57,570,-1.0
216,248,-1.0
170,199,-1.0
780,228,1.0
671,108,1.0
1036,64,-1.0
397,334,-1.0
582,635,1.0
559,116,-1.0
1366,398,1.0
191,669,-1.0
1099,49,1.0
934,165,-1.0
197,322,1.0
1158,71,1.0
783,372,-1.0
1225,315,1.0
307,107,-1.0
831,450,-1.0
940,91,1.0
1226,300,-1.0
191,503,1.0
25,660,-1.0
504,302,-1.0
280,270,1.0
505,351,-1.0
1450,404,-1.0
1314,381,-1.0
126,539,-1.0
747,182,1.0
10,728,1.0
909,211,-1.0
39,586,-1.0
493,258,1.0
72,57,1.0
1119,239,-1.0
407,519,-1.0
467,53,-1.0
1210,539,-1.0
651,85,-1.0
909,112,-1.0
43,585,-1.0
321,627,-1.0
1134,158,-1.0
679,283,1.0
1064,434,-1.0
519,245,1.0
1169,294,1.0
617,622,-1.0
1030,364,-1.0
847,14,1.0
563,41,-1.0
551,314,-1.0
350,328,-1.0
705,481,-1.0
891,540,-1.0
289,440,1.0
947,24,-1.0
1085,265,1.0
982,449,1.0
221,517,1.0
940,664,1.0
466,21,-1.0
1439,54,-1.0
1295,224,-1.0
1406,444,-1.0
1206,62,-1.0
1286,734,1.0
801,246,1.0
43,44,-1.0
582,411,1.0
1314,668,-1.0
940,683,1.0
291,693,1.0
891,218,-1.0
940,616,1.0
495,182,-1.0
673,390,-1.0
1076,476,1.0
550,356,-1.0
630,643,1.0
43,684,-1.0
1312,39,1.0
805,189,1.0
970,342,-1.0
206,473,-1.0
911,653,1.0
140,537,1.0
512,730,-1.0
940,688,1.0
364,256,-1.0
952,313,-1.0
836,560,-1.0
643,470,-1.0
532,347,1.0
431,413,-1.0
611,528,1.0
1379,40,1.0
271,215,-1.0
607,588,-1.0
940,475,1.0
773,166,-1.0
235,123,1.0
521,454,1.0
892,599,1.0
316,603,-1.0
729,143,-1.0
362,57,-1.0
363,225,-1.0
236,387,-1.0
621,128,-1.0
